timestamp_ms,accel_x_mean,accel_x_std,accel_y_mean,accel_y_std,accel_z_mean,accel_z_std,gyro_x_mean,gyro_y_mean,gyro_z_mean,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,yaw_speed,foot_force_0,foot_force_1,foot_force_2,foot_force_3,body_height,mode,gait_type,error_code,power_v_mean,power_a_mean
5060,-0.006603,0.060081,-0.172151,0.032213,9.575880,0.017372,-0.010756,-0.003368,0.006117,-0.053647,-0.137473,0.316785,-0.002316,-0.003625,-0.022267,-0.016723,-0.017975,-0.712187,0.021305,0.000000,0.000000,0.000000,0.000000,0.322435,0.000000,0.000000,100.000000,30.110588,-1.972000
5080,-0.007941,0.060258,-0.177291,0.035177,9.577485,0.016800,-0.010475,-0.003941,0.004829,-0.053602,-0.137461,0.316783,0.004401,0.008817,-0.022216,-0.016727,-0.017915,-0.712097,0.000000,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.972000
5100,-0.019712,0.064392,-0.177331,0.035354,9.582273,0.019954,-0.009587,-0.003906,0.003551,-0.053634,-0.137504,0.316787,0.003837,-0.004131,-0.021844,-0.016697,-0.017906,-0.712343,-0.006392,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.972000
5120,-0.023594,0.065867,-0.178291,0.036281,9.583258,0.018747,-0.009278,-0.004227,0.004467,-0.053683,-0.137531,0.316781,-0.003503,0.005229,-0.021587,-0.016684,-0.017939,-0.712570,0.008522,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.972000
5140,-0.014520,0.064446,-0.175472,0.036519,9.582985,0.020473,-0.009656,-0.003574,0.005670,-0.053668,-0.137517,0.316798,0.004926,-0.004451,-0.021495,-0.016705,-0.017938,-0.712429,0.020240,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.972000
5160,-0.007821,0.071229,-0.176054,0.036283,9.580718,0.022402,-0.008167,-0.004403,0.005326,-0.053628,-0.137483,0.316787,0.002571,-0.003948,-0.022007,-0.016723,-0.017918,-0.712198,0.012783,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.972000
5180,-0.015601,0.065141,-0.179025,0.036298,9.579665,0.025921,-0.008453,-0.003952,0.002405,-0.053641,-0.137499,0.316773,-0.014144,-0.009136,-0.022373,-0.016692,-0.017906,-0.712341,-0.017044,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.972000
5200,-0.026993,0.067017,-0.174622,0.032408,9.578157,0.023989,-0.009381,-0.004777,0.000344,-0.053671,-0.137535,0.316765,-0.001764,-0.002457,-0.022382,-0.016749,-0.017921,-0.712648,-0.013848,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.972000
5220,-0.013846,0.055882,-0.166636,0.032194,9.580597,0.025627,-0.009268,-0.005397,0.001349,-0.053709,-0.137538,0.316772,-0.015925,-0.005943,-0.021689,-0.016768,-0.017967,-0.712747,0.002131,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.972000
5240,-0.001077,0.059245,-0.170347,0.029668,9.577405,0.025595,-0.007599,-0.005042,0.004190,-0.053680,-0.137531,0.316781,-0.004306,0.003947,-0.021761,-0.016677,-0.017949,-0.712404,0.024501,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.972000
5265,-0.002780,0.055933,-0.174468,0.029463,9.575648,0.029979,-0.007732,-0.004536,0.004433,-0.053652,-0.137501,0.316783,-0.004790,-0.001271,-0.021973,-0.016672,-0.017949,-0.712253,0.004261,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.972000
5280,-0.018475,0.056138,-0.172143,0.028769,9.577405,0.028361,-0.007741,-0.004652,0.002770,-0.053674,-0.137548,0.316785,0.003648,-0.009984,-0.022220,-0.016668,-0.017928,-0.712539,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322434,0.000000,0.000000,100.000000,30.119440,-1.972000
5300,-0.024058,0.060591,-0.175472,0.029722,9.581595,0.030788,-0.007010,-0.004467,0.003436,-0.053717,-0.137589,0.316788,0.000067,0.006453,-0.021258,-0.016594,-0.017924,-0.712790,0.004261,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.972000
5320,-0.020351,0.063745,-0.174043,0.027647,9.581172,0.031940,-0.007010,-0.005773,0.005326,-0.053726,-0.137561,0.316799,-0.011472,-0.002677,-0.020889,-0.016615,-0.017975,-0.712697,0.015979,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.972000
5340,-0.019231,0.063139,-0.174159,0.029313,9.577152,0.036725,-0.008316,-0.006151,0.004227,-0.053702,-0.137536,0.316797,0.001556,0.002601,-0.021819,-0.016606,-0.018001,-0.712474,0.006392,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.119440,-1.972000
5360,-0.029078,0.057342,-0.181341,0.031471,9.574374,0.041635,-0.008660,-0.006151,0.001203,-0.053693,-0.137534,0.316793,0.003377,-0.007251,-0.022570,-0.016623,-0.017978,-0.712490,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.972000
5380,-0.037070,0.060630,-0.183356,0.031118,9.579321,0.043129,-0.008451,-0.006179,0.001811,-0.053723,-0.137564,0.316785,-0.007025,0.002846,-0.021977,-0.016632,-0.017977,-0.712701,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.972000
5400,-0.029387,0.055757,-0.171803,0.035186,9.575069,0.042170,-0.010034,-0.005979,0.003265,-0.053725,-0.137584,0.316775,-0.001606,-0.005835,-0.022589,-0.016671,-0.017934,-0.712811,0.010653,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.119440,-1.972000
5420,-0.011612,0.056811,-0.170507,0.038424,9.572377,0.044842,-0.009090,-0.004403,0.004616,-0.053715,-0.137552,0.316774,-0.005148,-0.011758,-0.022102,-0.016667,-0.017969,-0.712605,0.007457,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.972000
5440,-0.013727,0.055705,-0.170587,0.037913,9.578921,0.040415,-0.008238,-0.004155,0.003018,-0.053711,-0.137540,0.316777,-0.003231,-0.005801,-0.021979,-0.016631,-0.017999,-0.712507,0.001065,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.972000
5460,-0.022204,0.057752,-0.167903,0.036884,9.585765,0.033500,-0.008213,-0.004227,0.001443,-0.053724,-0.137536,0.316777,-0.003956,-0.019574,-0.022538,-0.016679,-0.018018,-0.712696,-0.015979,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.972000
5480,-0.027263,0.062806,-0.169988,0.037958,9.580861,0.036359,-0.008282,-0.004605,0.000790,-0.053762,-0.137578,0.316777,0.003832,-0.002522,-0.022305,-0.016675,-0.018026,-0.712974,-0.001065,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.972000
5500,-0.017877,0.058810,-0.169470,0.036316,9.587580,0.037135,-0.007563,-0.003764,0.003196,-0.053754,-0.137568,0.316781,0.004514,-0.014938,-0.022125,-0.016702,-0.018021,-0.712885,0.015979,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.972000
5520,-0.012319,0.063088,-0.167594,0.035724,9.579896,0.035954,-0.008453,-0.003574,0.003196,-0.053704,-0.137524,0.316785,0.005295,-0.003635,-0.022352,-0.016713,-0.018017,-0.712616,0.005326,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.972000
5540,-0.019540,0.059322,-0.180531,0.036329,9.582870,0.039635,-0.008969,-0.003230,0.002715,-0.053715,-0.137524,0.316779,0.003219,-0.007943,-0.022254,-0.016681,-0.018046,-0.712677,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.972000
5560,-0.021468,0.059350,-0.178009,0.035366,9.585865,0.042468,-0.009978,-0.003906,0.002521,-0.053759,-0.137572,0.316777,-0.001212,-0.016060,-0.022732,-0.016702,-0.018040,-0.712996,-0.015979,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.981000
5580,-0.019513,0.056109,-0.174138,0.035407,9.589297,0.037618,-0.009836,-0.002131,0.003480,-0.053783,-0.137594,0.316774,-0.001893,-0.011988,-0.022597,-0.016661,-0.018048,-0.713098,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322448,0.000000,0.000000,100.000000,30.119440,-1.981000
5600,-0.013438,0.060029,-0.177055,0.032291,9.580939,0.037915,-0.009141,-0.002646,0.005636,-0.053797,-0.137567,0.316797,0.003622,0.001477,-0.022323,-0.016632,-0.018146,-0.712905,0.023436,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.981000
5620,-0.014166,0.060722,-0.184074,0.029108,9.587180,0.034583,-0.008806,-0.002379,0.005894,-0.053765,-0.137542,0.316799,0.007405,-0.008765,-0.022502,-0.016621,-0.018141,-0.712706,0.015979,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.981000
5640,-0.026217,0.062688,-0.178448,0.028016,9.581357,0.035646,-0.008451,-0.002024,0.004652,-0.053784,-0.137575,0.316805,0.000459,-0.013642,-0.022303,-0.016576,-0.018098,-0.712856,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.981000
5660,-0.033559,0.066363,-0.177969,0.026496,9.580759,0.030666,-0.007492,-0.001669,0.004829,-0.053792,-0.137613,0.316807,0.012011,-0.005211,-0.022304,-0.016590,-0.018051,-0.713112,0.004261,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.981000
5680,-0.024301,0.064766,-0.172343,0.028347,9.577603,0.028765,-0.008167,-0.002734,0.006250,-0.053790,-0.137606,0.316807,-0.002771,-0.011360,-0.021923,-0.016667,-0.018026,-0.713086,0.009587,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.981000
5700,-0.017278,0.067107,-0.172343,0.028870,9.580877,0.025793,-0.009765,-0.002557,0.006463,-0.053752,-0.137551,0.316795,-0.010146,-0.012014,-0.022252,-0.016708,-0.018054,-0.712805,0.011718,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.981000
5720,-0.021895,0.062610,-0.171958,0.027225,9.575880,0.022133,-0.008900,-0.002715,0.004811,-0.053747,-0.137561,0.316788,-0.008675,-0.013226,-0.022612,-0.016676,-0.018024,-0.712830,0.000000,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.110588,-1.981000
5740,-0.030584,0.065463,-0.174622,0.026563,9.582176,0.017198,-0.009106,-0.002440,0.002749,-0.053762,-0.137617,0.316795,0.013531,-0.001545,-0.022036,-0.016639,-0.017970,-0.713097,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.981000
5760,-0.025817,0.063298,-0.169150,0.028791,9.585626,0.019485,-0.008771,-0.003409,0.004226,-0.053829,-0.137637,0.316798,-0.006289,0.000799,-0.021199,-0.016581,-0.018037,-0.713234,0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.981000
5780,-0.006140,0.065712,-0.169988,0.027870,9.586768,0.026170,-0.008178,-0.004192,0.006632,-0.053817,-0.137633,0.316804,0.000950,-0.008758,-0.021442,-0.016513,-0.018025,-0.713004,0.026632,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.981000
5800,-0.004429,0.070573,-0.169350,0.031150,9.586543,0.027505,-0.007244,-0.003870,0.004829,-0.053784,-0.137587,0.316803,-0.000352,-0.005340,-0.021760,-0.016533,-0.018065,-0.712834,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.981000
5820,-0.016440,0.068426,-0.174737,0.032935,9.590533,0.027747,-0.008025,-0.004084,0.002912,-0.053778,-0.137579,0.316809,-0.005267,0.005550,-0.021252,-0.016583,-0.018063,-0.712984,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.981000
5840,-0.019034,0.070273,-0.171425,0.031014,9.589815,0.027883,-0.007776,-0.004545,0.002237,-0.053826,-0.137635,0.316811,0.000243,-0.017018,-0.021753,-0.016573,-0.018059,-0.713268,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.981000
5860,-0.012975,0.067022,-0.169679,0.029048,9.585883,0.025886,-0.008900,-0.005223,0.003746,-0.053841,-0.137622,0.316826,-0.000318,-0.008605,-0.021314,-0.016603,-0.018127,-0.713253,0.010653,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.981000
5880,-0.009461,0.067072,-0.171842,0.029057,9.586037,0.024096,-0.008660,-0.003333,0.004811,-0.053784,-0.137588,0.316832,-0.005125,-0.001561,-0.020706,-0.016596,-0.018057,-0.712911,0.015979,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.981000
5900,-0.021548,0.054647,-0.177210,0.030040,9.589665,0.021510,-0.008522,-0.003127,0.001924,-0.053775,-0.137584,0.316840,0.010791,-0.014735,-0.021075,-0.016604,-0.018067,-0.712923,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.981000
5920,-0.030486,0.060012,-0.171904,0.026948,9.586423,0.030235,-0.008948,-0.004012,0.001172,-0.053802,-0.137627,0.316832,-0.000565,-0.012600,-0.021363,-0.016601,-0.018039,-0.713170,-0.011718,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.981000
5940,-0.030507,0.057747,-0.171108,0.029077,9.587541,0.030555,-0.008900,-0.004570,0.001821,-0.053850,-0.137663,0.316830,-0.000276,-0.009965,-0.021128,-0.016571,-0.018054,-0.713379,0.001065,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.981000
5960,-0.015642,0.057554,-0.171465,0.030500,9.586503,0.034230,-0.009694,-0.004794,0.003977,-0.053822,-0.137628,0.316838,-0.001560,-0.003842,-0.020920,-0.016602,-0.018059,-0.713127,0.019175,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.981000
5980,-0.011891,0.062454,-0.170507,0.030465,9.581236,0.032908,-0.008913,-0.004297,0.003764,-0.053791,-0.137605,0.316834,0.004118,-0.008297,-0.021412,-0.016604,-0.018042,-0.712926,0.005326,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.981000
6000,-0.016798,0.060039,-0.172923,0.030598,9.582830,0.033034,-0.008556,-0.004948,0.002509,-0.053793,-0.137615,0.316835,0.000056,-0.007197,-0.020959,-0.016617,-0.018025,-0.713115,-0.013848,0.000000,0.000000,0.000000,0.000000,0.322434,0.000000,0.000000,100.000000,30.119440,-1.981000
6020,-0.016161,0.060360,-0.172782,0.030189,9.589893,0.027559,-0.008345,-0.005326,0.002628,-0.053844,-0.137642,0.316841,-0.000551,0.011305,-0.020244,-0.016617,-0.018081,-0.713407,0.001065,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.981000
6040,-0.005427,0.052914,-0.164522,0.031169,9.586465,0.027206,-0.009268,-0.005184,0.005646,-0.053852,-0.137637,0.316843,0.002854,0.001217,-0.020804,-0.016643,-0.018119,-0.713391,0.010653,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.981000
6060,0.002115,0.058618,-0.165719,0.033122,9.586503,0.024031,-0.007492,-0.004084,0.006072,-0.053838,-0.137593,0.316844,-0.005343,-0.009097,-0.021033,-0.016605,-0.018165,-0.713158,0.020240,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.965000
6080,-0.004975,0.050385,-0.175413,0.036173,9.583129,0.025495,-0.008223,-0.003129,0.004428,-0.053819,-0.137596,0.316829,-0.010443,-0.002581,-0.021692,-0.016608,-0.018118,-0.713175,-0.006392,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.965000
6100,-0.021947,0.060954,-0.185271,0.043760,9.577964,0.025847,-0.008700,-0.003835,0.002734,-0.053859,-0.137623,0.316826,-0.002543,-0.000190,-0.022043,-0.016638,-0.018151,-0.713475,-0.006392,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.965000
6120,-0.023903,0.060710,-0.179372,0.045965,9.581442,0.027924,-0.008728,-0.004467,0.004502,-0.053869,-0.137646,0.316827,0.002093,-0.006670,-0.021556,-0.016672,-0.018133,-0.713521,0.004261,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.965000
6140,-0.013245,0.060822,-0.181766,0.044793,9.582289,0.028673,-0.008488,-0.003952,0.006288,-0.053848,-0.137601,0.316848,0.005723,0.002298,-0.020944,-0.016668,-0.018186,-0.713265,0.024501,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.965000
6160,-0.016219,0.056766,-0.184817,0.042330,9.577192,0.031620,-0.009072,-0.003265,0.005223,-0.053813,-0.137571,0.316858,0.010924,0.000191,-0.021430,-0.016677,-0.018193,-0.713111,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.965000
6180,-0.027414,0.055373,-0.182239,0.041179,9.581275,0.032527,-0.009055,-0.004652,0.002876,-0.053826,-0.137579,0.316847,-0.013321,-0.019628,-0.021566,-0.016751,-0.018160,-0.713300,-0.019175,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.965000
6200,-0.032708,0.056582,-0.174236,0.030844,9.588893,0.031813,-0.007904,-0.004811,0.001478,-0.053861,-0.137617,0.316843,-0.002009,-0.017138,-0.021524,-0.016758,-0.018154,-0.713595,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
6220,-0.022785,0.056604,-0.172223,0.030240,9.583390,0.031797,-0.008025,-0.004936,0.003089,-0.053867,-0.137613,0.316854,-0.015351,-0.007254,-0.020906,-0.016795,-0.018146,-0.713541,0.015979,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.965000
6240,-0.013168,0.061413,-0.170452,0.028394,9.584764,0.032210,-0.007457,-0.004364,0.004570,-0.053813,-0.137558,0.316852,0.002117,0.003796,-0.020815,-0.016805,-0.018177,-0.713252,0.026632,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.110588,-1.965000
6260,-0.016450,0.059881,-0.176592,0.030684,9.586964,0.034049,-0.006907,-0.005670,0.002405,-0.053791,-0.137543,0.316850,-0.001463,0.002098,-0.021455,-0.016778,-0.018165,-0.713127,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
6280,-0.023423,0.063524,-0.174178,0.032833,9.588499,0.033436,-0.006995,-0.005575,0.001385,-0.053811,-0.137570,0.316831,0.001385,-0.013847,-0.022192,-0.016825,-0.018136,-0.713362,-0.017044,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.119440,-1.965000
6300,-0.020003,0.057679,-0.167401,0.030142,9.589512,0.033038,-0.007835,-0.004983,0.002474,-0.053840,-0.137604,0.316822,0.009666,-0.002646,-0.022010,-0.016814,-0.018146,-0.713583,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.965000
6320,-0.003939,0.057434,-0.171726,0.027921,9.589587,0.031757,-0.007663,-0.005979,0.002921,-0.053864,-0.137584,0.316826,-0.001018,-0.005057,-0.022002,-0.016799,-0.018230,-0.713453,0.000000,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.965000
6340,-0.000965,0.060669,-0.177866,0.027609,9.582444,0.032569,-0.007938,-0.005636,0.001237,-0.053823,-0.137567,0.316823,0.016210,-0.009703,-0.022961,-0.016810,-0.018218,-0.713263,0.007457,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.965000
6360,-0.014558,0.059852,-0.181689,0.028572,9.581864,0.027212,-0.007732,-0.004914,-0.001512,-0.053826,-0.137579,0.316802,0.005413,-0.003302,-0.023129,-0.016781,-0.018173,-0.713409,0.002131,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.119440,-1.965000
6380,-0.022346,0.068702,-0.181042,0.025394,9.582112,0.026738,-0.008309,-0.004545,-0.000071,-0.053847,-0.137616,0.316805,-0.003217,0.004664,-0.022469,-0.016809,-0.018110,-0.713660,0.011718,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.965000
6400,-0.018767,0.067190,-0.176090,0.032328,9.580823,0.029347,-0.008453,-0.004330,0.002474,-0.053852,-0.137629,0.316799,0.004205,0.004700,-0.022428,-0.016822,-0.018111,-0.713639,0.019175,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.965000
6420,-0.017398,0.066816,-0.174857,0.034944,9.576887,0.027665,-0.007670,-0.003231,0.004545,-0.053843,-0.137598,0.316798,-0.008494,-0.005489,-0.022579,-0.016763,-0.018137,-0.713361,0.004261,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.965000
6445,-0.024660,0.058931,-0.176892,0.036636,9.578802,0.030955,-0.007386,-0.002876,0.004687,-0.053825,-0.137591,0.316800,-0.003120,-0.001479,-0.022718,-0.016710,-0.018131,-0.713293,-0.007457,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
6460,-0.029528,0.060185,-0.176572,0.037909,9.579440,0.032062,-0.007528,-0.002876,0.003444,-0.053864,-0.137634,0.316794,0.001890,-0.009436,-0.022945,-0.016704,-0.018126,-0.713568,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.965000
6480,-0.024753,0.053766,-0.174313,0.036920,9.586806,0.036681,-0.006460,-0.004227,0.004330,-0.053899,-0.137660,0.316801,-0.005778,0.003506,-0.021641,-0.016669,-0.018135,-0.713691,0.011718,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.965000
6500,-0.009936,0.054271,-0.175216,0.034386,9.583630,0.035343,-0.006143,-0.005575,0.006179,-0.053900,-0.137636,0.316820,0.002684,0.008529,-0.021514,-0.016633,-0.018202,-0.713510,0.023436,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
6520,-0.010475,0.057005,-0.174777,0.035763,9.580527,0.039068,-0.006354,-0.004680,0.004565,-0.053869,-0.137613,0.316818,-0.000394,0.007346,-0.022148,-0.016635,-0.018181,-0.713298,0.009587,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
6540,-0.016842,0.053521,-0.179689,0.040419,9.582627,0.038531,-0.006428,-0.003747,0.001580,-0.053876,-0.137637,0.316813,-0.001737,-0.028267,-0.022707,-0.016607,-0.018137,-0.713478,-0.013848,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.965000
6560,-0.026165,0.060309,-0.178454,0.035753,9.583390,0.038665,-0.008104,-0.004413,0.002625,-0.053912,-0.137683,0.316820,-0.006510,-0.002430,-0.021842,-0.016602,-0.018113,-0.713773,0.003196,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.955000
6580,-0.025438,0.060655,-0.173152,0.037682,9.575012,0.031406,-0.009245,-0.004337,0.003766,-0.053915,-0.137697,0.316808,-0.013634,-0.006627,-0.022111,-0.016641,-0.018095,-0.713800,0.017044,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.955000
6600,-0.018823,0.062591,-0.175190,0.035434,9.579119,0.034275,-0.009955,-0.002975,0.004371,-0.053875,-0.137660,0.316803,-0.004261,0.005443,-0.021687,-0.016650,-0.018087,-0.713556,0.009587,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.955000
6620,-0.019926,0.057734,-0.182384,0.031954,9.575147,0.039020,-0.009622,-0.002612,0.004880,-0.053847,-0.137649,0.316806,0.012183,0.003462,-0.022638,-0.016658,-0.018077,-0.713425,0.010653,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.110588,-1.955000
6640,-0.034955,0.060394,-0.180243,0.027287,9.579519,0.034742,-0.009232,-0.003622,0.004297,-0.053883,-0.137687,0.316805,0.002696,-0.006663,-0.022324,-0.016637,-0.018061,-0.713703,-0.017044,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.955000
6660,-0.033838,0.059208,-0.175974,0.024969,9.580598,0.033706,-0.008522,-0.003409,0.004190,-0.053918,-0.137716,0.316800,-0.007093,-0.008461,-0.022114,-0.016644,-0.018032,-0.713942,-0.006392,0.000000,0.000000,0.000000,0.000000,0.322445,0.000000,0.000000,100.000000,30.119440,-1.955000
6680,-0.018276,0.058364,-0.175335,0.022934,9.582193,0.034591,-0.009055,-0.002486,0.006108,-0.053896,-0.137701,0.316794,0.008948,0.006501,-0.022114,-0.016682,-0.018053,-0.713809,0.021305,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.110588,-1.955000
6700,-0.014126,0.061815,-0.178129,0.019990,9.575289,0.032212,-0.007989,-0.002592,0.006534,-0.053876,-0.137649,0.316805,0.005384,0.008426,-0.021807,-0.016650,-0.018100,-0.713561,0.014914,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.119440,-1.955000
6720,-0.018595,0.062032,-0.183476,0.024203,9.581235,0.022640,-0.007918,-0.003693,0.003231,-0.053883,-0.137666,0.316812,0.001004,0.003156,-0.021814,-0.016614,-0.018094,-0.713675,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.955000
6740,-0.023054,0.064195,-0.182732,0.023875,9.585880,0.021733,-0.007732,-0.003883,0.002509,-0.053940,-0.137706,0.316816,-0.003332,0.001447,-0.021366,-0.016588,-0.018108,-0.713938,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.955000
